NODE_2345_length_1115_cov_56.699551	gi|26008090|ref|NP_742138.1|	98.97	388	4	0	2	1165	433	820	0.0	  803
NODE_2345_length_1115_cov_56.699551	gi|85719076|ref|YP_459941.1|	94.59	388	21	0	2	1165	433	820	0.0	  769
NODE_2345_length_1115_cov_56.699551	gi|25121569|ref|NP_740616.1|	93.56	388	25	0	2	1165	433	820	0.0	  769
NODE_2345_length_1115_cov_56.699551	gi|60145599|ref|NP_001012452.1|	92.53	388	29	0	2	1165	433	820	0.0	  762
NODE_2345_length_1115_cov_56.699551	gi|38018023|ref|NP_937947.1|	100.00	388	0	0	2	1165	4802	5189	0.0	  815
NODE_2345_length_1115_cov_56.699551	gi|253756595|ref|YP_003038507.1|	98.97	388	4	0	2	1165	4802	5189	0.0	  806
NODE_2345_length_1115_cov_56.699551	gi|26008080|ref|NP_150073.2|	98.97	388	4	0	2	1165	4802	5189	0.0	  806
NODE_2345_length_1115_cov_56.699551	gi|253756582|ref|YP_003038495.1|	98.97	388	4	0	2	1165	4802	5189	0.0	  806
NODE_2345_length_1115_cov_56.699551	gi|253756607|ref|YP_003038518.1|	98.97	388	4	0	2	1165	4802	5189	0.0	  806
NODE_2345_length_1115_cov_56.699551	gi|167600354|ref|YP_001671996.1|	98.97	388	4	0	2	1165	4848	5235	0.0	  806
NODE_2652_length_118_cov_2.500000	gi|314953946|ref|YP_004063986.1|	40.91	44	25	1	134	3	903	945	7.9	28.9
NODE_2652_length_118_cov_2.500000	gi|9632197|ref|NP_048906.1|	38.71	31	18	1	7	96	81	111	9.8	27.7
NODE_2838_length_139_cov_133.841721	gi|38018025|ref|NP_937949.1|	96.77	62	2	0	187	2	38	99	5e-35	  127
NODE_2838_length_139_cov_133.841721	gi|253756609|ref|YP_003038521.1|	93.55	62	4	0	187	2	38	99	1e-33	  124
NODE_2838_length_139_cov_133.841721	gi|85718617|ref|YP_459951.1|	93.55	62	4	0	187	2	38	99	1e-33	  124
NODE_2838_length_139_cov_133.841721	gi|394935453|ref|YP_005454244.1|	91.94	62	5	0	187	2	38	99	3e-33	  123
NODE_2838_length_139_cov_133.841721	gi|253756597|ref|YP_003038510.1|	90.32	62	6	0	187	2	38	99	5e-32	  119
NODE_2838_length_139_cov_133.841721	gi|15081546|ref|NP_150076.1|	90.32	62	6	0	187	2	38	99	5e-32	  119
NODE_2838_length_139_cov_133.841721	gi|253756584|ref|YP_003038498.1|	88.71	62	7	0	187	2	38	99	8e-32	  119
NODE_2838_length_139_cov_133.841721	gi|167600357|ref|YP_001671999.1|	88.71	62	7	0	187	2	37	98	5e-31	  117
NODE_2838_length_139_cov_133.841721	gi|56807325|ref|YP_173237.1|	69.35	62	19	0	187	2	32	93	1e-22	93.2
NODE_2838_length_139_cov_133.841721	gi|60115394|ref|YP_209232.1|	64.52	62	22	0	187	2	43	104	5e-21	89.4
NODE_2854_length_149_cov_752.966431	gi|167600358|ref|YP_001672000.1|	96.97	66	2	0	2	199	1274	1339	1e-37	  139
NODE_2854_length_149_cov_752.966431	gi|253756598|ref|YP_003038511.1|	96.97	66	2	0	2	199	1274	1339	2e-37	  139
NODE_2854_length_149_cov_752.966431	gi|15081547|ref|NP_150077.1|	96.97	66	2	0	2	199	1274	1339	2e-37	  138
NODE_2854_length_149_cov_752.966431	gi|253756585|ref|YP_003038499.1|	96.97	66	2	0	2	199	1274	1339	2e-37	  138
NODE_2854_length_149_cov_752.966431	gi|394935454|ref|YP_005454245.1|	96.97	66	2	0	2	199	1273	1338	2e-37	  138
NODE_2854_length_149_cov_752.966431	gi|85718618|ref|YP_459952.1|	96.97	66	2	0	2	199	1260	1325	3e-37	  138
NODE_2854_length_149_cov_752.966431	gi|38018026|ref|NP_937950.1|	98.48	66	1	0	2	199	1272	1337	3e-37	  138
NODE_2854_length_149_cov_752.966431	gi|56807326|ref|YP_173238.1|	76.56	64	15	0	8	199	1269	1332	9e-29	  114
NODE_2854_length_149_cov_752.966431	gi|253756610|ref|YP_003038522.1|	94.55	55	3	0	2	166	1274	1328	1e-27	  110
NODE_2854_length_149_cov_752.966431	gi|9629814|ref|NP_045300.1|	83.02	53	9	0	8	166	1234	1286	8e-24	99.8
NODE_2962_length_126_cov_1.563492	gi|116686122|ref|NP_036442.3|	87.93	58	7	0	1	174	42	99	2e-30	  118
NODE_2962_length_126_cov_1.563492	gi|162287089|ref|NP_032472.2|	87.93	58	7	0	1	174	42	99	3e-30	  117
NODE_2962_length_126_cov_1.563492	gi|150010604|ref|NP_001092763.1|	86.21	58	8	0	1	174	42	99	4e-29	  114
NODE_2962_length_126_cov_1.563492	gi|355390331|ref|NP_001239032.1|	65.52	58	20	0	1	174	41	98	2e-20	89.7
NODE_2962_length_126_cov_1.563492	gi|355390328|ref|NP_001239031.1|	65.52	58	20	0	1	174	41	98	2e-20	89.7
NODE_2962_length_126_cov_1.563492	gi|86990454|ref|NP_001034561.1|	65.52	58	20	0	1	174	41	98	2e-20	89.7
NODE_2962_length_126_cov_1.563492	gi|83716024|ref|NP_060066.2|	65.52	58	20	0	1	174	41	98	2e-20	89.7
NODE_2962_length_126_cov_1.563492	gi|355390323|ref|NP_001239029.1|	65.52	58	20	0	1	174	41	98	2e-20	89.7
NODE_2962_length_126_cov_1.563492	gi|157823795|ref|NP_001102512.1|	61.40	57	22	0	4	174	43	99	7e-19	85.1
NODE_2962_length_126_cov_1.563492	gi|157823695|ref|NP_057914.2|	61.40	57	22	0	4	174	43	99	7e-19	85.1
NODE_2981_length_212_cov_275.750000	gi|38018026|ref|NP_937950.1|	96.55	87	3	0	2	262	392	478	5e-51	  178
NODE_2981_length_212_cov_275.750000	gi|15081547|ref|NP_150077.1|	96.55	87	3	0	2	262	382	468	6e-51	  178
NODE_2981_length_212_cov_275.750000	gi|253756585|ref|YP_003038499.1|	96.55	87	3	0	2	262	382	468	7e-51	  178
NODE_2981_length_212_cov_275.750000	gi|253756610|ref|YP_003038522.1|	95.40	87	4	0	2	262	382	468	3e-50	  176
NODE_2981_length_212_cov_275.750000	gi|253756598|ref|YP_003038511.1|	94.25	87	5	0	2	262	382	468	9e-50	  174
NODE_2981_length_212_cov_275.750000	gi|394935454|ref|YP_005454245.1|	93.10	87	6	0	2	262	381	467	2e-49	  174
NODE_2981_length_212_cov_275.750000	gi|167600358|ref|YP_001672000.1|	78.16	87	18	1	2	262	382	467	9e-40	  146
NODE_2981_length_212_cov_275.750000	gi|85718618|ref|YP_459952.1|	76.71	73	17	0	2	220	382	454	3e-33	  127
NODE_2981_length_212_cov_275.750000	gi|60115395|ref|YP_209233.1|	60.76	79	31	0	2	238	380	458	1e-29	  117
NODE_2981_length_212_cov_275.750000	gi|56807326|ref|YP_173238.1|	67.12	73	24	0	2	220	378	450	1e-28	  114
NODE_3045_length_866_cov_8.483833	gi|34538598|ref|NP_904328.1|	69.07	291	90	0	914	42	26	316	5e-92	  283
NODE_3045_length_866_cov_8.483833	gi|251831107|ref|YP_003024026.1|	67.01	291	96	0	914	42	26	316	5e-83	  260
NODE_3045_length_866_cov_8.483833	gi|494060707|ref|WP_007002790.1|	44.13	281	150	2	914	93	39	319	3e-52	  181
NODE_3045_length_866_cov_8.483833	gi|496406861|ref|WP_009115725.1|	40.61	293	157	4	914	84	44	335	5e-42	  155
NODE_3045_length_866_cov_8.483833	gi|496410681|ref|WP_009119545.1|	40.61	293	157	4	914	84	43	334	5e-42	  154
NODE_3045_length_866_cov_8.483833	gi|489880086|ref|WP_003783554.1|	41.46	287	152	3	914	102	52	338	1e-41	  154
NODE_3045_length_866_cov_8.483833	gi|489884532|ref|WP_003787982.1|	40.96	293	156	4	914	84	52	343	2e-41	  153
NODE_3045_length_866_cov_8.483833	gi|491919997|ref|WP_005672482.1|	41.61	298	153	4	914	84	48	345	3e-41	  153
NODE_3045_length_866_cov_8.483833	gi|489919582|ref|WP_003822943.1|	41.46	287	152	3	914	102	51	337	4e-41	  152
NODE_3045_length_866_cov_8.483833	gi|488718793|ref|WP_002642669.1|	40.20	296	143	4	914	102	52	338	5e-40	  149
NODE_3126_length_177_cov_47.276836	gi|26008095|ref|NP_742170.1|	98.67	75	1	0	2	226	247	321	5e-24	99.0
NODE_3126_length_177_cov_47.276836	gi|253756606|ref|YP_003038519.1|	100.00	75	0	0	2	226	2997	3071	2e-23	99.4
NODE_3126_length_177_cov_47.276836	gi|38018023|ref|NP_937947.1|	100.00	75	0	0	2	226	2997	3071	2e-23	99.4
NODE_3126_length_177_cov_47.276836	gi|253756607|ref|YP_003038518.1|	100.00	75	0	0	2	226	2997	3071	3e-23	99.0
NODE_3126_length_177_cov_47.276836	gi|15081555|ref|NP_150074.1|	98.67	75	1	0	2	226	2997	3071	3e-23	99.0
NODE_3126_length_177_cov_47.276836	gi|253756594|ref|YP_003038508.1|	98.67	75	1	0	2	226	2997	3071	3e-23	99.0
NODE_3126_length_177_cov_47.276836	gi|253756581|ref|YP_003038496.1|	98.67	75	1	0	2	226	2997	3071	3e-23	99.0
NODE_3126_length_177_cov_47.276836	gi|253756595|ref|YP_003038507.1|	98.67	75	1	0	2	226	2997	3071	4e-23	98.6
NODE_3126_length_177_cov_47.276836	gi|253756582|ref|YP_003038495.1|	98.67	75	1	0	2	226	2997	3071	4e-23	98.6
NODE_3126_length_177_cov_47.276836	gi|26008080|ref|NP_150073.2|	98.67	75	1	0	2	226	2997	3071	4e-23	98.6
NODE_3187_length_311_cov_218.842438	gi|38018026|ref|NP_937950.1|	87.07	116	13	1	351	4	1	114	1e-56	  196
NODE_3187_length_311_cov_218.842438	gi|253756598|ref|YP_003038511.1|	87.93	116	10	1	351	4	1	112	6e-56	  194
NODE_3187_length_311_cov_218.842438	gi|15081547|ref|NP_150077.1|	87.93	116	10	1	351	4	1	112	7e-56	  194
NODE_3187_length_311_cov_218.842438	gi|253756585|ref|YP_003038499.1|	87.93	116	10	1	351	4	1	112	9e-56	  193
NODE_3187_length_311_cov_218.842438	gi|394935454|ref|YP_005454245.1|	86.21	116	12	1	351	4	1	112	5e-55	  191
NODE_3187_length_311_cov_218.842438	gi|253756610|ref|YP_003038522.1|	86.21	116	12	1	351	4	1	112	2e-54	  189
NODE_3187_length_311_cov_218.842438	gi|85718618|ref|YP_459952.1|	76.07	117	24	1	351	1	1	113	3e-50	  177
NODE_3187_length_311_cov_218.842438	gi|167600358|ref|YP_001672000.1|	70.69	116	30	1	351	4	1	112	3e-45	  163
NODE_3187_length_311_cov_218.842438	gi|60115395|ref|YP_209233.1|	57.39	115	46	1	351	7	1	112	7e-35	  134
NODE_3187_length_311_cov_218.842438	gi|56807326|ref|YP_173238.1|	56.41	117	46	2	351	1	1	112	2e-34	  132
NODE_3192_length_109_cov_357.678894	gi|38018023|ref|NP_937947.1|	98.08	52	1	0	2	157	1462	1513	1e-26	  107
NODE_3192_length_109_cov_357.678894	gi|253756607|ref|YP_003038518.1|	96.15	52	2	0	2	157	1462	1513	9e-26	  105
NODE_3192_length_109_cov_357.678894	gi|253756582|ref|YP_003038495.1|	96.15	52	2	0	2	157	1462	1513	9e-26	  105
NODE_3192_length_109_cov_357.678894	gi|26008080|ref|NP_150073.2|	96.15	52	2	0	2	157	1462	1513	9e-26	  105
NODE_3192_length_109_cov_357.678894	gi|253756595|ref|YP_003038507.1|	96.15	52	2	0	2	157	1462	1513	9e-26	  105
NODE_3192_length_109_cov_357.678894	gi|253756606|ref|YP_003038519.1|	96.15	52	2	0	2	157	1462	1513	1e-25	  104
NODE_3192_length_109_cov_357.678894	gi|253756581|ref|YP_003038496.1|	96.15	52	2	0	2	157	1462	1513	1e-25	  104
NODE_3192_length_109_cov_357.678894	gi|15081555|ref|NP_150074.1|	96.15	52	2	0	2	157	1462	1513	1e-25	  104
NODE_3192_length_109_cov_357.678894	gi|253756594|ref|YP_003038508.1|	96.15	52	2	0	2	157	1462	1513	1e-25	  104
NODE_3192_length_109_cov_357.678894	gi|26008083|ref|NP_742169.1|	96.15	52	2	0	2	157	611	662	6e-25	  102
NODE_3220_length_578_cov_94.439445	gi|26008094|ref|NP_742142.1|	98.97	195	2	0	1	585	105	299	4e-139	  399
NODE_3220_length_578_cov_94.439445	gi|38018023|ref|NP_937947.1|	100.00	195	0	0	1	585	6901	7095	2e-128	  408
NODE_3220_length_578_cov_94.439445	gi|253756595|ref|YP_003038507.1|	98.97	195	2	0	1	585	6900	7094	1e-126	  403
NODE_3220_length_578_cov_94.439445	gi|253756582|ref|YP_003038495.1|	98.97	195	2	0	1	585	6900	7094	1e-126	  403
NODE_3220_length_578_cov_94.439445	gi|26008080|ref|NP_150073.2|	98.97	195	2	0	1	585	6900	7094	1e-126	  403
NODE_3220_length_578_cov_94.439445	gi|85718615|ref|YP_459949.1|	98.46	195	3	0	1	585	6901	7095	4e-125	  398
NODE_3220_length_578_cov_94.439445	gi|253756607|ref|YP_003038518.1|	97.95	195	4	0	1	585	6900	7094	1e-124	  397
NODE_3220_length_578_cov_94.439445	gi|394935459|ref|YP_005454239.1|	97.44	195	5	0	1	585	6957	7151	1e-124	  397
NODE_3220_length_578_cov_94.439445	gi|167600354|ref|YP_001671996.1|	96.41	195	7	0	1	585	6934	7128	2e-122	  390
NODE_3220_length_578_cov_94.439445	gi|25121573|ref|NP_740620.1|	85.05	194	29	0	1	582	105	298	1e-121	  354
NODE_3221_length_169_cov_100.307693	gi|38018024|ref|NP_937948.1|	98.48	66	1	0	20	217	1	66	1e-39	  138
NODE_3221_length_169_cov_100.307693	gi|253756596|ref|YP_003038509.1|	95.45	66	3	0	20	217	1	66	5e-39	  136
NODE_3221_length_169_cov_100.307693	gi|253756583|ref|YP_003038497.1|	95.45	66	3	0	20	217	1	66	5e-39	  136
NODE_3221_length_169_cov_100.307693	gi|15081545|ref|NP_150075.1|	95.45	66	3	0	20	217	1	66	5e-39	  136
NODE_3221_length_169_cov_100.307693	gi|253756608|ref|YP_003038520.1|	92.42	66	5	0	20	217	1	66	1e-37	  132
NODE_3221_length_169_cov_100.307693	gi|85718616|ref|YP_459950.1|	89.39	66	7	0	20	217	1	66	3e-35	  124
NODE_3221_length_169_cov_100.307693	gi|167600356|ref|YP_001671998.1|	64.62	65	23	0	20	214	1	65	6e-25	99.4
NODE_3221_length_169_cov_100.307693	gi|11192310|ref|NP_068669.1|	58.73	63	26	0	26	214	13	75	4e-21	88.6
NODE_3221_length_169_cov_100.307693	gi|253750533|ref|YP_003029846.1|	56.72	67	29	0	14	214	1	67	5e-21	88.6
NODE_3221_length_169_cov_100.307693	gi|394935449|ref|YP_005454240.1|	88.37	43	5	0	20	148	1	43	2e-20	82.4
NODE_3229_length_202_cov_723.222778	gi|85718618|ref|YP_459952.1|	98.80	83	1	0	251	3	1062	1144	6e-48	  169
NODE_3229_length_202_cov_723.222778	gi|38018026|ref|NP_937950.1|	100.00	83	0	0	251	3	1074	1156	6e-48	  169
NODE_3229_length_202_cov_723.222778	gi|253756585|ref|YP_003038499.1|	98.80	83	1	0	251	3	1076	1158	1e-47	  169
NODE_3229_length_202_cov_723.222778	gi|15081547|ref|NP_150077.1|	98.80	83	1	0	251	3	1076	1158	1e-47	  168
NODE_3229_length_202_cov_723.222778	gi|253756610|ref|YP_003038522.1|	98.80	83	1	0	251	3	1076	1158	2e-47	  168
NODE_3229_length_202_cov_723.222778	gi|253756598|ref|YP_003038511.1|	98.80	83	1	0	251	3	1076	1158	2e-47	  168
NODE_3229_length_202_cov_723.222778	gi|394935454|ref|YP_005454245.1|	98.80	83	1	0	251	3	1075	1157	3e-47	  167
NODE_3229_length_202_cov_723.222778	gi|167600358|ref|YP_001672000.1|	92.77	83	6	0	251	3	1076	1158	6e-45	  160
NODE_3229_length_202_cov_723.222778	gi|253750535|ref|YP_003029848.1|	89.16	83	9	0	251	3	1068	1150	2e-43	  156
NODE_3229_length_202_cov_723.222778	gi|60115395|ref|YP_209233.1|	86.75	83	11	0	251	3	1084	1166	4e-43	  155
NODE_3236_length_163_cov_391.503082	gi|38018026|ref|NP_937950.1|	90.41	73	4	2	213	1	494	565	1e-34	  130
NODE_3236_length_163_cov_391.503082	gi|253756610|ref|YP_003038522.1|	74.70	83	8	3	210	1	485	567	7e-30	  117
NODE_3236_length_163_cov_391.503082	gi|253756585|ref|YP_003038499.1|	73.49	83	9	3	210	1	485	567	3e-29	  115
NODE_3236_length_163_cov_391.503082	gi|15081547|ref|NP_150077.1|	73.49	83	9	3	210	1	485	567	3e-29	  115
NODE_3236_length_163_cov_391.503082	gi|253756598|ref|YP_003038511.1|	74.70	83	8	3	210	1	485	567	4e-29	  115
NODE_3236_length_163_cov_391.503082	gi|394935454|ref|YP_005454245.1|	68.29	82	13	3	207	1	485	566	1e-25	  105
NODE_3236_length_163_cov_391.503082	gi|167600358|ref|YP_001672000.1|	50.60	83	27	3	207	1	485	567	5e-15	74.3
NODE_3236_length_163_cov_391.503082	gi|56807326|ref|YP_173238.1|	42.17	83	30	3	207	1	473	551	1e-07	53.1
NODE_3236_length_163_cov_391.503082	gi|85718618|ref|YP_459952.1|	35.80	81	33	4	207	1	480	553	8e-05	44.7
NODE_3236_length_163_cov_391.503082	gi|253750535|ref|YP_003029848.1|	33.73	83	37	4	210	1	477	554	4e-04	42.4
NODE_3407_length_174_cov_2.557471	gi|489240182|ref|WP_003148409.1|	40.48	42	18	1	219	115	30	71	5.7	29.6
NODE_3407_length_174_cov_2.557471	gi|495171955|ref|WP_007896750.1|	40.54	37	22	0	83	193	349	385	7.4	29.3
NODE_3407_length_174_cov_2.557471	gi|269797424|ref|YP_003311324.1|	30.77	52	33	1	64	210	217	268	7.4	29.3
NODE_3407_length_174_cov_2.557471	gi|491530222|ref|WP_005387845.1|	30.77	52	33	1	64	210	217	268	9.5	28.9
NODE_3501_length_336_cov_52.416668	gi|26008090|ref|NP_742138.1|	98.44	128	2	0	386	3	77	204	1e-82	  267
NODE_3501_length_336_cov_52.416668	gi|38018023|ref|NP_937947.1|	100.00	128	0	0	386	3	4446	4573	4e-82	  271
NODE_3501_length_336_cov_52.416668	gi|167600354|ref|YP_001671996.1|	99.22	128	1	0	386	3	4492	4619	1e-81	  269
NODE_3501_length_336_cov_52.416668	gi|253756607|ref|YP_003038518.1|	98.44	128	2	0	386	3	4446	4573	2e-81	  268
